id,name,url,category_name,nature_name,location_names,experience_code,levels,department_code,updated_at,match_source,description,requirement
29973,AI公益产品经理,https://zhaopin.kuaishou.cn/#/official/social/job-info/29973,产品类,全职,北京,4,"E6,E7,E8",D0816,2026-04-03T10:27:20.000+08:00,AI + 产品类,1、AI公益项目技术方案设计：深入理解公益业务场景（教育、助残、乡村振兴、非遗保护等），识别AI技术可赋能的痛点；设计AI技术解决方案，包括需求分析、技术选型、产品原型设计，将复杂的AI技术转化为业务团队可理解的公益产品逻辑； 2、AI公益项目落地与迭代：协调技术、业务、外部合作方，推动AI公益项目的落地执行；跟踪项目进展与效果，基于反馈持续优化方案；沉淀项目经验与方法论； 3、AI公益前沿探索与行业研究：持续跟踪AI技术发展趋势（大模型、多模态、Agent等），研判其在公益领域的应用前景，研究国内外AI+公益的最佳实践，输出行业洞察报告，代表快手公益参与行业会议，建立技术影响力； 4、公益数据资产与AI能力建设：梳理和沉淀公益领域的数据资产，为AI模型训练提供支持，探索公益垂直领域的大模型微调或应用开发，建立AI公益的技术工具和平台能力。,1、本科及以上学历，专业不限，1-3年工作经验或应届毕业生； 2、对AI技术有基础理解，了解大模型、AI产品形态或算法应用场景，对公益事业有较高意愿度，关注技术如何服务于社会问题； 3、具备产品思维，有需求分析、项目推进或跨团队协作经验，学习能力强，能快速理解新场景、新领域，沟通表达清晰，具备自驱力和执行力； 4、有产品经理实习/项目经验，或AI相关项目经历，有志愿服务、公益项目或社会实践经历，计算机、人工智能、社会学、公共管理等交叉学科背景；熟悉快手生态或内容创作者体系； 5、对技术+公益有热情，愿意深入一线了解真实需求；结果导向，务实落地；好奇心强，善于连接人与事。
30068,AI产品测试实习生,https://zhaopin.kuaishou.cn/#/official/social/job-info/30068,产品类,实习,北京,2,,D8983,2026-03-31T17:46:52.000+08:00,AI + 产品类,1、人工评测：模拟真实用户场景，开展AI软硬件多轮对话测试，精准识别体验漏洞、逻辑缺陷及回答不合理问题，形成结构化问题报告； 2、批量评测：运用自动化评测工具执行任务，完成机器结果复核、人工校准与评分优化，确保评测数据有效性； 3、行业研究：跟踪AI领域动态，系统整理技术趋势、竞品测评等资料，输出标准化分析文档； 4、产品支持：参与功能优化全流程，辅助完成用户调研、运营方案设计等协同工作。,1、本科及以上学历在读； 2、保证连续3个月实习期，每周线下办公≥3天； 3、具备敏锐的产品洞察力与细节把控能力； 4、逻辑严谨，擅长问题归因与跨团队沟通； 5、对AI对话产品有浓厚兴趣； 6、加分项：有AI产品测试/用户研究经验；掌握基础Python/SQL技能；熟悉大模型技术原理。
28852,多模态大模型数据运营专家-【可灵AI专项】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28852,产品类,全职,北京,4,"E8,E9,E10",D13923,2026-03-27T15:55:22.000+08:00,AI + 产品类,1、数据策略制定与规划，与算法团队深度协同，负责多模态数据生产的规划与项目交付； 2、数据产线搭建、运行、交付与质量保障，设计数据产线，确保项目按计划、高质量交付，对最终交付结果负责；有系统性的数据运营方法论，通过建立深度的质量监控与反馈机制，确保生产效率与数据准确性； 3、持续优化数据生产的流程，沉淀最佳实践，不断优化效率与质量； 4、层次级的数据专家资源生态的搭建与管理，基于项目需求制定合理的任务定价、结算规则和资源数量规划； 5、成本投入策略设定与风险控制，实现项目成本的精细化运营，有效进行项目规划、风险预警与管理。,1、具备计算机科学、人工智能、数字媒体、设计学或相关专业背景者优先，拥有2年以上项目管理经验，并有图像、视频、图文结合等多模态数据生产或标注项目经验； 2、深刻理解多模态大模型对图文数据的核心要求，熟悉视频生成、图片生成、多模态理解等任务的数据范式与质量标准，具备优秀的视觉理解能力和图文逻辑判断力，能够精准评估图像内容的丰富度、文本描述的准确性及两者间的强关联性； 3、具备卓越的项目管理与端到端交付能力，熟练掌握项目规划、风险控制，以及面向视觉理解、图文标注等领域的专家资源的管理、沟通与协同； 4、具备出色的逻辑分析与问题解决能力，能够敏锐地发现业务流程中的问题与瓶颈，并设计、推动解决方案落地。
27967,B端平台基建产品经理（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/27967,产品类,全职,北京,5,"E7,E8,E9",D14168,2026-03-27T11:40:06.000+08:00,AI + 产品类,1、负责可灵TOB直客/渠道等相关管理平台的产品架构设计与上线跟进； 2、对内，承接销售团队的相关平台需求，包括但不限于客户管理/渠道管理/结算分成等产品模块； 3、对外，承接业务发展所需的云服务企业账号相关管理功能，支撑业务发展； 4、深入研究行业在平台型产品体系的发展趋势，不断在平台产品体系方案整合上取得突破。,1、具有平台型产品策划经验，具备云服务/CRM/财务结算等系统产品设计经验； 2、三年以上的产品经验，有技术产品或者云服务经验者优先； 3、执行力强，承压能力强，具备良好的职业和道德素养。
29836,产品实习生 (AI 应用方向)-【电商】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29836,产品类,实习,"北京,杭州",1,,D11445,2026-03-26T17:01:03.000+08:00,AI + 产品类,1、深入洞察电商用户的全生命周期（拉新、活跃、留存、转化），基于数据分析与用户调研，设计并迭代用户产品机制与增长玩法，直接为GMV及用户活跃度负责； 2、挖掘用户痛点，拆解关键导购与交易转化链路。通过策划并落地A/B实验，持续优化产品体验和转化效率，建立良好的用户心智； 3、紧密跟进大语言模型（LLM）和AIGC技术的发展，深入挖掘AI在电商智能导购、个性化营销内容生成、下一代用户交互形态等场景中的落地机会； 4、跨部门协同与创新，跟踪行业竞品及AI产品动态。与算法、AI大模型团队、数据分析、研发紧密合作，推动最前沿的策略和技术方案在电商真实场景中发挥业务价值。,1、本科及以上学历，每周可实习4-5天，能连续实习3个月及以上者优先； 2、对数据高度敏感，需要熟练使用SQL进行数据提取与分析。有用户增长、电商产品、用户运营或数据分析相关实习经验者为重大加分项； 3、具备极强的逻辑拆解能力和用户同理心，能够站在用户视角思考问题；敢于提出独立见解并勇于表达，团队会给你充分的发挥空间和试错机会； 4、互联网产品重度使用者，对各大平台的增长裂变、导购链路有自己的观察。对前沿AI产品有强烈的好奇心和深度体验（不仅限于日常使用，更会拆解其产品逻辑），能敏锐捕捉AI技术赋能电商业务的结合点。
29848,AI产品经理（商家运营）-【电商】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29848,产品类,全职,"北京,杭州",5,E9,D10114,2026-03-18T21:43:29.000+08:00,AI + 产品类;AI产品经理,1、负责电商运营小二AI效率工具的产品设计与落地，调研小二工作痛点，结合AI技术设计适配工具，推动产品从需求到上线迭代，提升小二运营效率； 2、负责商家AI托管工具规划与优化，实现代理小二完成商家日常标准化运营，联动技术团队优化工具能力，助力商家成长； 3、联动运营、算法、研发等团队，梳理需求优先级，输出PRD，推动产品高效落地； 4、建立产品核心指标监控体系，复盘数据，持续优化产品功能与策略，最大化商业价值； 5、关注AI前沿技术在电商运营场景的应用，探索创新场景，输出产品创新方案。,1、3年以上产品经验，有2B类、电商领域AI产品经验、运营效率类产品或AI托管工具落地经验者优先； 2、具备扎实的产品设计能力，熟悉AI核心技术应用逻辑，能独立完成产品全流程工作，具备基础技术沟通能力； 3、理解电商运营逻辑，熟悉快手电商生态，了解小二工作流程与商家痛点； 4、具备优秀的逻辑思维、跨部门协作及项目管理能力，对AI与电商行业有热情，有创新意识。
29850,ToC创新方向AI产品经理（消费）-【主站】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29850,产品类,全职,北京,5,"E7,E8,E9",D12465,2026-03-18T19:48:07.000+08:00,AI + 产品类;AI产品经理,1、负责快手主站AI助手从0-1的产品探索，找到适合快手用户和快手平台的需求并落地； 2、深入理解快手用户的心理和行为习惯，了解行业相关AI产品，挖掘AI技术能带动的体验变革和情感价值； 3、独立完成产品原型设计，制定分阶段的产品迭代路线图，以数据为导向，通过A/B测试和用户反馈快速调优； 4、与技术团队（算法/工程）紧密配合，将底层AI能力落地成用户易懂、易用、爱用的产品功能。,1、本科及以上学历，具备3~5年以上ToC互联网产品经验，有社交/社区/内容/工具类产品经验者优先，有0-1经验者优先； 2、短视频、社区产品、工具产品重度用户，对新鲜事物有强烈好奇心，能站在用户视角思考问题，对用户体验细节有极致追求； 3、对国内外主流AI产品有深度的体验和见解，熟悉AI技术应用； 4、具备较强的数据分析能力，能通过数据验证产品假设，推动决策。目标感强，能承受0-1阶段的压力和不确定性。
29149,直播C端产品经理（AI玩法方向）-【主站】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29149,产品类,全职,北京,5,"E8,E9",D2837,2026-03-17T10:47:39.000+08:00,AI + 产品类,1、深度洞察看播用户画像、行为路径与核心诉求，结合AIGC、大模型、数字人、语音交互等AI技术，规划并落地看播场景下AI玩法产品； 2、具备敏锐的行业洞察力与产品创新能力，能结合行业趋势与用户需求，挖掘AI看播玩法的创新机会，打造差异化产品，也对直播技术趋势及创新玩法有一定了解和感知，设计合理的迭代方案、期望指标及实验方式； 3、具备扎实的AI产品思维，能将AI技术特性转化为可落地的业务价值，平衡AI技术效果与成本投入；拥有极强的数据敏感度，熟练使用SQL、数据分析工具。,1、本科及以上学历，3年及以上直播短视频从业经历，有内容平台的工作经验，对娱乐直播行业和在线社交玩法有深度的理解和思考，能够拆解刻画用户社交、看播诉求； 2、用户意识强，逻辑思维、抗压能力强，具有优秀的用户端产品设计能力和业务理解能力； 3、有良好的数据分析能力，具备数据洞察到发现关键问题的能力； 4、具备一定的技术理解力，有AI助手、AIGC在内容场景的落地经验，或有大模型Prompt工程、AI Agent设计相关经验者优先。
28804,资深AI产品经理（直播礼物方向）-【主站】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28804,产品类,全职,北京,6,"E9,E10",D2837,2026-03-17T10:47:38.000+08:00,AI + 产品类;AI产品经理,1、制定AI礼物的长期产品规划，结合AI技术与直播场景，定义差异化竞争策略； 2、深度分析用户送礼心理、主播互动需求，挖掘AI礼物的情感化、个性化价值点； 3、主导AI礼物的全链路产品设计：从触达、展示、互动到后续传播的完整用户体验； 4、探索AI礼物的新型互动模式，增强社交传播与裂变； 5、深入理解AI技术边界，能够将复杂技术转化为用户可感知的趣味体验。,1、 5年以上互联网产品经验，其中至少2年直播相关产品（礼物/互动/社交方向）经验； 2、有完整的AI产品项目经验，熟悉生成式AI、图像/语音合成等应用场景； 3、深度理解直播生态，对观众送礼动机、主播营收模式、平台分成机制有清晰认知； 4、出色的数据驱动思维，能够通过数据分析发现问题并推动产品优化。
28715,国内增长投放策略（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/28715,产品类,全职,北京,5,"E7,E8,E9",D14169,2026-03-17T10:17:26.000+08:00,AI + 产品类,1、负责可灵AI中国双端、海外app端投放工作，对接代理及媒体，帮助业务达成增长目标； 2、负责效果广告的全链路分析及优化，包括不限于广告创意、定向、出价、模型、承接等模块，结合用户画像与行为数据制定有效的策略，提升投放效率及关键数据指标，并沉淀方法论； 3、负责国内主流媒体平台（百度、必应、ASA、广点通、小红书等）、海外主流媒体平台（instagram、tiktok、ASA等）的广告投放策略制定与执行，根据业务目标（拉新、转化、品牌曝光）设计投放方案，优化预算分配； 4、对增长、广告投放有较深的认知和实操，能深度理解业务场景和目标，结合业务现状、用户调研、数据分析等信息探索增长点，制定付费增长策略； 5、负责跨部门协调及策略沟通相关工作，能有效牵引资源，保障项目顺利按期落地，不断梳理和优化业务流程。,1、本科及以上学历，有3年以上广告投放经验者优先； 2、有AI/工具行业经验者优先，有订阅类产品投放经验者优先，有国内+海外、app+web端投放经验优先； 3、具备数据分析能力，善于思考和总结，定期进行数据分析和复盘，具备创新精神，能将繁琐重复工作自动化； 4、优秀的逻辑思维和细节把控能力，擅长沟通协调，能独立协同项目相关方、推进项目落地并拿到结果；具备较好的成长意识与学习能力。
29792,B端高级产品经理（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/29792,产品类,全职,北京,5,"E8,E9,E10",D14168,2026-03-16T19:41:00.000+08:00,AI + 产品类,1、负责可灵AI to B 方向的产品工作，与运营、研发、销售团队密切合作，实现AIGC相关to B服务和能力的设计和推进； 2、具备国内/海外的AI市场敏锐度和客户洞察能力，并选择适配的to B方向进行相关平台及解决方案建设； 3、负责产品的上市和持续交付，与运营共同明确包括行业、地区、客户等差异化视角下的产品服务策略； 4、根据市场竞争环境、客户需求以及模型能力，推动to B产品的创新，持续提升用户满意度和产品体验。,1、3年以上面向B端的AI产品/云产品经验，有技术背景/技术理解优先； 2、强主动性和执行力；有较强的分析能力，能够从复杂的客户场景中提取客户需求； 3、有优秀的沟通能力，能够展现优秀的跨团队协作能力； 4、能够很好的取舍产品的优先级，最大限度地提升产品对客户的价值；对AI等领域有较强的好奇心， 能够持续学习； 5、具备一定的英语读写和沟通能力。
27761,AIGC产品经理-【商业化】,https://zhaopin.kuaishou.cn/#/official/social/job-info/27761,产品类,全职,北京,4,"E7,E8,E9",D13421,2026-03-12T16:07:06.000+08:00,AI + 产品类,1、负责广告素材AIGC产品全生命周期管理，包括但不限于脚本生成、文生图片、图生视频、文生视频等方向； 2、设计和实施创新的AIGC解决方案，以支持数字人业务发展，包括数字人口型驱动、表情驱动、动作驱动，以及文生音频、文生图片、数字人互动等功能； 3、与研发团队紧密合作，确保产品从概念到市场落地过程中的需求准确无误地实现，进行市场调研，收集用户反馈，分析竞争对手，以指导产品优化和迭代； 4、探索和评估新兴的人工智能技术，以识别新的应用场景，并提高现有产品的性能和用户体验，关注行业趋势，确保我们的AIGC解决方案始终保持行业领先。,1、计算机科学、人工智能或相关领域的专业背景优先，希望你深入理解NLP、深度学习等技术框架和算法原理； 2、至少3年互联网经验，有3年以上产品或广告素材相关领域从业经验优先； 3、具备出色的市场分析和产品规划能力，能根据市场需求制定有效的商业策略； 4、优秀的团队协作和项目管理能力，能够在多部门间有效沟通并推动项目进度，优先考虑成功实施前沿技术产品或商业化AIGC产品的经验者。
29553,AI应用产品 -【综效线-企业应用部】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29553,产品类,全职,北京,4,"E7,E8,E9",D14609,2026-03-12T11:06:50.000+08:00,AI + 产品类,1、作为一专「多能」的超级个体，参与到 AI 产品的设计和实现，包括用户界面产品交互设计、AI 界面工具和资源设计、harness 策略设计和验证； 2、行业生态研究，作为一个学习型组织中的一员，选取并深度研究相关产品、开源项目、前沿论文、技术博客，提炼信息并在团队中分享信息； 3、负责AI产品数据分析工作，包括数据清洗、配置数据看板、数据分析等内容； 4、结合外部开源社区和各种 AI 工具，开创性改造工作方式，实现设计、评估、调试的效率成倍增长。,1、大学本科及以上学历，专业不限； 2、已经具备一定代码能力，熟悉 Agent 相关开源生态，能极速搭建和迭代交互原型、agent 原型，独立编码复现外部项目，验证想法； 3、经典的产品经理素养：对场景和体验有良好直觉，容易做出正确决策；能有效驾驭复杂事物并化繁为简；动手勤快，把想法变为现实的行动派作风； 4、积极、乐观、开放、自信、有强烈的好奇心和求知欲； 5、思维开拓、逻辑严密、有较好的直觉，能在有限的反馈中抓住规律，举一反三。
29713,AI产品经理实习生（导购方向）-【电商】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29713,产品类,实习,北京,1,,D5843,2026-03-11T14:11:28.000+08:00,AI + 产品类;AI产品经理,1、聚焦直播间与短视频带货场景，利用生成式AI（LLM、文生图/视频）等能力，探索围绕内容理解、商品理解的导购效率提升方案，跟进产品项目，提升用户看买体验，缩短用户决策链路； 2、深入洞察C端用户在内容电商中的交易痛点，寻找AI能力能够帮助用户提升购物体验的方案（需针对用户痛点问题利用现有大模型手搓demo），为算法、研发提供用户行为洞察与业务输入； 3、作为AI产品经理，连接业务需求与算法中台，通过生产规则制定、内容评测、帮助训练模型更加“懂用户，懂带货”，确保AI生成内容的可用性与合规性。,1、对电商用户行为有很强的敏感度，能够及时发现用户在电商购物过程中的问题，有较好的问题总结能力与解决问题能力，有电商C端产品经验者优先； 2、熟悉Prompt、Agent、Rag工程原理，对大模型技术的应用边际有认知，有通过通用大模型手搓过一些应用demo经验，拥有AIGC、NLP、多模态能力应用经验的候选人优先； 3、逻辑性好，沟通协作能力强，拒绝空谈技术，注重解决实际效率问题；学习能力强，对AI大模型的前沿技术发展、应用场景、应用边界有较强的关注度与思考。
29691,AI数据标注平台产品经理-【可灵AI专项】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29691,产品类,全职,北京,5,"E8,E9,E10",D13923,2026-03-10T19:17:16.000+08:00,AI + 产品类,1、产品战略与规划：定义数据标注平台的核心能力，制定支持可灵AI数据标注、采集、清洗、评估、标注业务经营管理的产品路线图，深入理解多模态大模型的数据标注需求，设计针对性数据生产管线与工具； 2、标注系统智能化：围绕模型辅助标注，提升标注效率与一致性，探索模型标注与人工标注的协同机制，降低数据成本； 3、专家协作生态构建：设计专家标注员管理、培训与质量评估体系，确保高质量要求数据（如专业的影视参数）的高质量产出，搭建众包+专家协同的混合生产模式，平衡效率与质量； 4、AI驱动数据闭环：推动标注数据反哺模型优化，构建“数据-模型-标注”自动化迭代闭环，建立行业领先的数据质量认知体系； 5、跨团队协同：联动AI算法、数据、标注运营团队，确保平台能力与业务需求深度对齐。,1、3年以上B端/AI产品经验，逻辑思维强，能深入现象抓本质，抽象提炼平台能力，有数据平台、标注工具、AI开发平台背景者优先； 2、对智能体（Agent）有深入的了解，熟悉PE，有搭建过智能体经验的优先； 3、目标感强，数据敏感，有出色的跨部门协调能力与抗压能力，能推动事情； 4、对模型有强烈的好奇心，能深入理解大模型训练流程（数据采集、清洗、标注、评测）。
29652,音视频模型数据策略产品实习生（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/29652,产品类,实习,北京,1,,D14167,2026-03-09T14:47:20.000+08:00,AI + 产品类,"1、为视频生成模型量身定制数据策略，基于中外电影电视史与影像表现手法，构建视频大模型的内容分类体系与逻辑框架，让你的影像判断力，真正影响模型的""视觉世界观""； 2、从0到1搭建高效、可扩展的数据生产链路：定义需求 → 设计流程 → 协调资源 → 验收交付，为模型提供影像审美层面的反馈与策略建议； 3、参与设计并优化大规模视频数据的智能筛选逻辑，以策略驱动自动化。",1、电影学、戏剧与影视学、编导相关专业背景（本科及以上）优先； 2、对 AIGC 内容有持续关注，会使用主流视频生成模型如可灵、Runway、Veo、Sora，有相关短片，并能对当前主流模型的输出质量作出独立评价； 3、具备扎实的视听积累，熟知国内外影视史脉络及当代创作动向，阅片量大、片种覆盖广，对影像有独立的鉴别力； 4、善用 IMDb、豆瓣、Letterboxd 等片库平台，能以系统化视角梳理、比较与定位影像资源； 5、结构化分析与语言表达能力，能将抽象的影像感知转化为结构化的语言表达，具备分类归纳与理论总结能力。 加分项： 1、有影视拍摄、剪辑、摄影或内容创作经历，能以创作者视角理解影像语言； 2、撰写过影评/有策展选片或影视发行等经历； 3、具备 Python 基础（非必须项）。
29521,AI 产品经理（AIGC方向）-【主站】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29521,产品类,全职,北京,4,"E8,E9",D14741,2026-03-02T19:50:59.000+08:00,AI + 产品类;AI产品经理,1、负责回森社交方向的 AI 产品规划，探索 AI 在社交陪伴、互动增强、氛围营造等场景中的创新应用，拓展新型社交方式与产品体验； 2、基于用户洞察与业务目标，完成从需求定义、方案设计到效果验证的全流程，推动AI功能从0到1建设及持续迭代； 3、组织和协同算法、研发、设计等团队，高效推动大模型相关能力在 C 端场景落地，并把控项目节奏、体验质量与交付结果； 4、持续监测产品数据与用户反馈，推动交互策略与模型输出的迭代优化，对产品活跃度、留存与整体业务效果负责。,1、本科及以上学历，3年以上互联网产品经验，有内容、社交或AIGC方向经验优先； 2、对AI产品在用户互动、内容增强等场景的应用有理解，有相关产品落地经验者更佳； 3、熟悉大模型能力与Prompt设计，对 AI 产品从 0-1 落地或关键功能迭代有完整经验； 4、具备良好的用户洞察与数据分析能力，能从用户行为中抽象需求并推动有效优化。 加分项： 1、有音乐、K歌或泛娱乐社区产品经验，理解创作者心理与内容消费逻辑； 2、有AI商业化或ROI优化经验，懂得平衡体验与成本； 3、具备心理学、社交行为学背景，对虚拟陪伴、社交互动有深度洞察； 4、重度AI产品使用者，对大模型技术发展趋势有持续关注和理解。
28738,AI项目经理 - 【社区科学线】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28738,产品类,全职,北京,5,"E7,E8,E9",D7075,2026-02-27T14:55:31.000+08:00,AI + 产品类,1、深入产品业务和研发团队，协助完成团队内部和跨团队的重点项目管理，流程优化，团队建设等工作； 2、结合业务和团队特点，积累和沉淀项目管理经验及方法论、团队知识库，并赋能培训团队项目管理相关内容以优化团队整体协作效率，并持续抽象将通用流程/规范平台化； 3、能管理和协调大型项目/项目集/项目组合，在规定时间内拿到既定业务目标，对项目结果负责；能通过定量/定性分析度量项目产出及效率。,1、本科及以上学历，4年及以上项目管理/大数据相关领域/互联网产品技术等相关经验； 2、沟通能力强，有全局观、皮实，能够适应高强度快节奏的工作，独立承担项目管理工作； 3、对新事物保持敏感和好奇心，善于学习，以结果为导向，不设边界，有很强的owner意识； 4、善于深度思考问题，具备优秀的逻辑思维及分析能力，具备良好的业务理解能力； 5、加分项： - 有多角色协同复杂项目管理经验优先； - 有互联网领域经验优先； - 有和算法、大模型、AI相关业务经验优先。
25937,AI产品实习生,https://zhaopin.kuaishou.cn/#/official/social/job-info/25937,产品类,实习,北京,1,,D13912,2026-02-26T16:21:55.000+08:00,AI + 产品类,1、跟进国内外前沿生成式AI产品的最新动态，能够及时对AIGC视觉领域的产品和应用进行市场调研和趋势分析； 2、从产品应用角度参与 AIGC 创作能力设计，关注用户使用体验及反馈，发现并优化体验细节； 3、协助产出 AIGC 场景化应用的平台产品方案。,1、本科及以上学历，有创作类 C 端产品实习经验优先； 2、对AI行业（AIGC图像、视频、LLM领域）的技术发展动态有认知； 3、有清晰的逻辑思维和表达能力，具备良好的团队协作精神，有创新精神，具有较强的责任心和执行力。
26692,海外-SEO策略产品（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/26692,产品类,全职,北京,5,"E7,E8,E9",D14169,2026-02-11T11:45:50.000+08:00,AI + 产品类,1、负责可灵官网及外部渠道的全站SEO优化工作，制定并推动实施整体内容策略，协调各方资源落地执行，持续提升自然流量规模； 2、深入理解AI视频用户的搜索行为，掌握主流搜索引擎的收录与排名机制，挖掘高价值、高转化潜力的关键词； 3、与内外部内容团队（包括技术文档、博客及社区UGC）紧密协作，推动高质量、高转化内容的高效产出，优化内容生产流程与搜索引擎可见性，提升用户访问体验； 4、搭建可灵SEO数据监控体系，涵盖关键词排名、自然流量转化归因等核心指标，通过A/B测试、日志分析等手段持续优化产品策略； 5、跟踪研究主流搜索引擎算法更新动态（如Google搜索、AI生成内容相关政策），可针对Google搜索算法调整，实时优化和调整SEO应对策略。,1、本科及以上学历，3年以上SEO产品或技术相关经验，具备AI或SaaS类产品优化案例者优先； 2、熟悉SEO网站架构、Schema标记、爬虫优化等技术者，或有策略产品经验者优先； 3、熟练掌握Google SEO相关策略与操作，具备实际操盘经验； 4、具备较强的逻辑思维与沟通表达能力，善于协调资源，具备良好的推动能力和总结复盘能力； 5、积极乐观，具备创业精神与探索意识，愿意与团队及业务共同成长。
26341,策略产品实习生（AIGC方向）-【商业化】,https://zhaopin.kuaishou.cn/#/official/social/job-info/26341,产品类,实习,北京,1,,D13422,2026-02-10T17:09:27.000+08:00,AI + 产品类,1、对AIGC感兴趣，协助跟进AI内容生成、AI Agent、数字人相关产品的设计及上线； 2、跟进业务重点项目需求分析和实时落地，高效推进保证项目按时交付； 3、负责AI生成内容的评估及分析，并从Case中洞察问题。,1、本科及以上学历，有过AI、机器算法学习、竞价广告策略、推荐策略等相关实习经验优先； 2、对AI产品感兴趣，愿意了解行业内外前沿科技和AI在广告领域的应用范式； 3、具备一定数据分析能力，学习意愿强烈，积极思考，工作踏实认真； 4、能实习6个月及以上，一周至少4天，全勤到岗优先。
29096,AIGC产品实习生-【商业化】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29096,产品类,实习,北京,1,,D13423,2026-02-09T13:21:23.000+08:00,AI + 产品类,1、对AIGC感兴趣，协助跟进AIGC数字人直播数字人库、脚本、装修、音色等相关产品的设计、评估及上线； 2、跟进业务重点项目需求分析和实时落地，高效推进保证项目按时交付； 3、负责AI生成内容的评估及分析，并从Case中洞察问题。,1、本科及以上学历，有过AI、机器算法学习、竞价广告策略、推荐策略等相关实习经验优先； 2、对AI产品感兴趣，愿意了解行业内外前沿科技和AI在广告领域的应用范式； 3、具备一定数据分析能力，学习意愿强烈，工作踏实认真； 4、能实习6个月及以上，一周至少4天，全勤到岗优先。
29129,AI产品经理（内容理解方向）-【电商】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29129,产品类,全职,"北京,杭州",5,"E8,E9,E10",D11163,2026-02-03T15:31:12.000+08:00,AI + 产品类;AI产品经理,1、通过大模型建立推荐可用特征体系建设，设计电商内容理解的结构化要素； 2、用内容理解解决推荐关键问题：包括但不限于商品相关性、意图识别与人群匹配、直播间理解、内容质量与可信度； 3、深入分析流量结构与业务诉求，提炼关键特征与业务指标，推动算法模型优化，与推荐算法共建“特征→模型→策略”闭环：明确策略入口（召回/粗排/精排/重排/混排）及每层可用信号。,1、3年以上产品经验，有推荐/搜索/广告/策略产品经验优先；能对复杂问题拆解并落地； 2、理解内容理解/多模态/LLM基本概念，能与算法对齐问题定义； 3、熟悉A/B实验、因果归因的基本方法，能用数据驱动判断与决策； 4、对电商转化链路理解清晰，从内容触达到成交、售后、复购；能兼顾短期效率与长期价值； 5、跨团队推进能力强，算法/工程/推荐/治理/运营多方协作下推进交付与收益。
