id,name,url,category_name,nature_name,location_names,experience_code,levels,department_code,updated_at,match_source,description,requirement
29114,短视频策略产品经理（AIGC方向）-【电商】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29114,产品类,全职,北京,5,"E8,E9,E10",D11163,2026-02-02T11:37:30.000+08:00,AI + 产品类,1、负责快手主站/极速版电商短视频的营收效率与规模提升，联动搜索、推荐、直播等多个场域资源，统筹优化流量分发策略，为全局短视频GMV负责； 2、基于AIGC技术分析用户行为数据，挖掘差异化的购买诉求，设计AI策略提升用户购买深度及体验； 3、结合大模型技术（LLM），优化内容理解与推荐系统，重构短视频内容生产链路； 4、主导AB实验设计，通过数据验证策略假设，持续迭代用户分层、流量分配及算法模型效果； 5、深入分析流量结构与业务诉求，提炼关键特征与业务指标，推动算法模型优化，实现技术与业务目标的高效对齐。,1、3年以上策略产品经验，有电商、商业化、搜索推荐、直播/短视频内容领域背景者优先； 2、具备与算法工程师协作经验，熟悉机器学习基础逻辑及模型迭代流程； 3、熟练使用SQL/Python等工具进行数据分析，擅长从数据中发现问题并提出解决方案； 4、极强的逻辑思维与系统化思考能力，能独立拆解复杂业务问题并设计策略闭环； 5、结果导向，具备强自驱力与抗压能力，能高效推进跨团队协作项目落地； 6、对AI技术（如AIGC、LLM）在业务场景的应用有浓厚兴趣，持续关注行业前沿动态。
29113,AI导购产品经理-【电商】,https://zhaopin.kuaishou.cn/#/official/social/job-info/29113,产品类,全职,"北京,杭州",5,"E8,E9,E10",D5843,2026-02-02T11:37:27.000+08:00,AI + 产品类,1、聚焦直播间与短视频带货场景，利用生成式AI（LLM、文生图/视频）等能力，探索围绕内容理解的导购效能提升，探索创新导购形态，提升用户看买体验，缩短用户决策链路； 2、深入洞察C端用户在内容电商中的交易痛点，以AI提升导购分发的精准度与互动效率，直接对用户体验指标、转化率（CVR）及GMV增量负责； 3、作为横向枢纽，连接业务需求与算法中台，主导工程与模型应用层策略，训练模型“懂带货、懂用户”，确保AI生成内容的商业可用性与合规性。,1、3年及以上互联网产品经验，拥有AIGC、NLP或多模态领域的成功商业化落地案例（0-1经验尤佳），熟悉Agent、RAG等对大模型技术边界有深刻理解； 2、极强的商业敏感度，熟悉内容电商（直播/短视频）逻辑，能精准识别技术如何赋能交易，拒绝空谈技术，注重解决实际效率问题； 3、具备复杂项目操盘力，逻辑缜密，能以结果为导向驱动产研团队，推动AI技术从“尝鲜”走向“标配”。
28117,电商广告AIGC产品经理实习生-【电商】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28117,产品类,实习,北京,1,,D13502,2026-01-28T15:40:04.000+08:00,AI + 产品类,1、负责AI大模型在快手电商广告人货匹配上的应用，利用大模型内容理解、AIGC视频生产等技术能力，提升客户全链路投放效率、用户C端转化效率； 2、了解CNN、RNN、transformer等大模型神经网络架构，负责AIGC文案/图片/视频多模态内容生产的能力建设，包括但不限于AI工具接入、产品化设计、消耗渗透提升等； 3、对AIGC行业市场动态具有较好的洞察能力，能够将前沿技术很好的应用于业务中； 4、同时具备较好数据敏感度和分析能力，能够从数据中洞察问题并提出优化思路。,1、具备行业分析能力，数据敏感，逻辑清晰，熟练使用SQL等数据分析工具者优先； 2、良好的沟通能力，有团队合作精神与大局观； 3、良好的学习能力，具有良好的独立思考能力、自我驱动力和行业洞察力。
27597,数据标注项目管理（运营提效方向）-【可灵AI专项】,https://zhaopin.kuaishou.cn/#/official/social/job-info/27597,产品类,全职,北京,4,"E8,E9,E10",D13923,2026-01-26T10:24:42.000+08:00,AI + 产品类,1、定期梳理标注项目流程，识别流程中的瓶颈、冗余环节及潜在风险。针对交付过程中的突发问题及提效目标，组织内外部资源处理，降低项目风险，提高交付效率； 2、深入项目流程，监控项目效率、执行周期等过程；收集各专项交付相关数据，如流程周期、通过率、成本消耗等，评估流程运行效率，明确优化方向； 3、优化方案设计与落地，结合行业最佳实践与实际需求，制定针对性的流程优化方案，明确优化目标，实施步骤、责任及时间节点，缩短流程周期 、降低成本； 4、熟悉各种标注工具，能够从工具提效上给出合理可落地建议。统筹标注工具需求，推进工具优化提效。,1、本科及以上学历，专业背景不限，统计学、计算机科学与技术等相关专业为加分项； 2、2年及以上数据标注管理经验，具备较强的资源整合及成本优化能力和方法论沉淀能力；对大模型标注相关知识有较深入的了解和知识储备； 3、对数据敏感，具备基础的数据分析能力，能够基于复杂的业务场景进行独立的设计规划，关注新技术和新工具的使用； 4、积极主动，独立思考，具备较强的沟通能力和组织协作能力，内驱力强韧性强。
28362,AI产品经理（AI辅助互动）-【主站】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28362,产品类,全职,北京,5,"E9,E10,E11",D0529,2026-01-15T18:13:03.000+08:00,AI + 产品类;AI产品经理,1.AI社交产品规划：主导回森社交产品的AI能力战略规划，探索大模型技术在社交陪伴、互动增强、氛围营造等场景的创新应用，设计下一代AI驱动的社交产品形态与用户体验； 2.用户需求转化与设计：基于深度用户行为分析及社交心理学洞察，完成从AI角色人格设定、多模态互动机制到全链路体验设计，打造具有情感共鸣与长期用户黏性的AI社交解决方案； 3.跨团队协同落地：统筹算法、工程、UX等团队资源，高效推进大模型能力在C端社交场景的工程化落地，确保项目全周期的进度管控、体验质量标准与商业化结果交付； 4.数据驱动迭代优化：建立产品效果评估体系，通过AB测试、用户反馈分析等方式持续优化AI交互策略与模型输出效果，对DAU、用户停留时长、互动频次等核心指标负责。,1.本科及以上学历，3年及以上互联网产品经理经验； 2.具备社交/内容社区/泛娱乐产品成功案例者优先； 3.深入理解AI在社交场景的应用范式（如关系破冰、情绪陪伴、互动增强）； 4.具备大模型应用落地经验，熟练掌握Prompt工程及AI产品迭代方法论； 5.出色的用户共情能力与数据敏感度，能通过定量定性分析洞察本质需求； 6.优秀的跨部门协作与项目推动能力，具备技术理解与产品化思维。
28853,内容风控策略产品经理（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/28853,产品类,全职,北京,6,"E9,E10,E11",D14169,2026-01-15T18:11:52.000+08:00,AI + 产品类,1、负责可灵业务安全策略规划与设计，搭建覆盖模型输入、生成、输出全链路的安全指标体系，明确风险量化标准与优化目标； 2、抽象AIGC场景的安全需求，主导安全策略平台化建设，提供可复用的策略服务与配置能力，支撑业务快速迭代； 3、建立安全问题分类体系、实时监控机制及闭环分析流程，结合用户使用场景、模型能力边界，推动安全策略持续迭代优化，降低风险发生率； 4、平衡业务安全与用户体验，协同算法、研发、运营等跨团队推进策略落地，解决落地过程中的跨部门协同问题，确保策略有效落地； 5、跟踪AIGC领域安全技术趋势与合规要求，输出安全风险评估报告，推动安全能力升级，提升业务口碑及用户安全体验。,1、3年及以上策略产品工作经验，有AIGC/大模型产品相关经验者优先，熟悉内容平台安全治理逻辑优先； 2、数据指标敏感度高，具备较强的业务抽象能力，能高效处理多且复杂的业务需求，提炼共性安全能力并转化为平台化解决方案； 3、了解大模型技术边界与AIGC安全风险点，学习能力强，能快速跟进前沿安全技术与合规政策，应用于实际业务。
28822,B端产品实习生（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/28822,产品类,实习,北京,1,,D14168,2026-01-14T16:23:25.000+08:00,AI + 产品类,1、需求挖掘与分析：协助进行内部用户（销售、运营）及外部客户的访谈、调研，整理与分析业务需求； 2、产品设计与迭代：参与功能模块的产品规划，使用Axure、Figma等工具输出产品原型、撰写清晰的产品需求文档； 3、全流程项目跟进：协助跟进功能从设计、开发、测试到上线的全过程，参与评审会，推动项目按计划落地； 4、数据与反馈梳理：收集并分析产品使用数据与用户反馈，为产品优化提供依据； 5、跨部门协作沟通：与研发、设计、运营、销售及财务部门紧密协作，确保信息对齐与项目顺利推进。,1、学历背景：本科及以上在校生，专业不限（计算机、信息管理、商业分析等相关专业优先）； 2、核心思维：具备出色的逻辑思维、结构化分析能力和同理心，能够理解复杂业务流程； 3、沟通与执行力：优秀的书面和口头沟通能力，积极主动，有强烈的责任心和团队合作精神； 4、技能基础：熟练使用Office办公套件，能快速学习Axure、Figma、XMind等产品设计与管理工具； 5、时间保证：每周能保证至少4天全勤实习，并可持续3个月以上。 加分项（非必需）： 1、对SaaS、CRM、企业服务或AI商业化领域有浓厚兴趣和初步认知； 2、有过产品实习经历，或在校内主导/深度参与过项目，并有清晰的角色贡献； 3、对海外产品有浓厚的兴趣或相关实习经验。
28693,AIGC工具产品经理（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/28693,产品类,全职,北京,5,"E8,E9,E10",D14169,2026-01-14T15:11:30.000+08:00,AI + 产品类,1、负责可灵模型产品应用能力建设，结合大模型技术发展趋势，设计具有技术前瞻性的平台能力，确保产品架构可兼容模型能力的持续迭代； 2、通过用户研究和数据分析，提炼多场景共性需求，协同模型能力的迭代，通过平台能力真实解决用户痛点； 3、协同多方角色，完成产品方案落地，建立可量化的效果评估体系。,1、3年以上用户型产品设计经验； 2、有深度的 AI 工具使用习惯，对 AI 产品有热情，相信 AI 将成为下一个时代的生产力； 3、具备系统性产品设计能力； 4、有人工智能/计算机相关专业背景加分；
28633,AI产品经理（应用方向）-【可灵AI专项】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28633,产品类,全职,北京,5,"E7,E8,E9",D13912,2026-01-14T15:11:29.000+08:00,AI + 产品类;AI产品经理,1、产品战略与规划：深入洞察AIGC行业趋势、用户需求和竞争格局，负责AI创作工具/Agent（Web 端）的中长期产品规划和迭代路线图； 2、核心功能与体验设计： 负责AI创作工具核心功能的完整生命周期，通过对模型能力和用户痛点的挖掘，系统性地优化用户创作体验，并探索与定义前沿的AI原生交互模式； 3、一体化工作流构建：规划并推动图像与视频生成工作流的深度整合方案，打造连贯、高效的一体化创作体验，构建平台的核心竞争壁垒； 4、模型效果定义与驱动：与算法团队紧密协作，将用户场景和产品需求，转化为清晰、可量化的模型效果评估标准。通过建立评测体系和反馈闭环，持续驱动算法模型在美学、可控性、真实感等方面的迭代精进； 5、数据驱动与用户洞察：深度挖掘用户行为数据，结合定性/定量的用户研究和A/B测试，科学地评估产品表现，精准洞察用户核心意图与痛点，发现增长机会并驱动产品决策； 6、跨团队协同与项目管理：作为项目核心，高效地与算法、工程、设计、运营、法务等团队沟通协作，确保产品高质量、按时交付，并达成预期的业务和数据目标。,1、经验背景：3年及以上互联网产品经理经验，其中必须包含至少1年以上AIGC产品（图像或视频生成方向优先）的核心岗位经验； 2、领域认知：对AIGC技术及行业有深刻理解，熟悉主流AI图像/视频产品的特点、优势及局限性，有自己的独到见解； 3、技术理解力：对AI技术原理有基本认知，尤其熟悉LLM、多模态大模型等，能与算法工程师进行深度、高效的技术方案交流； 4、产品硬实力：具备优秀的逻辑思维和用户同理心，能从复杂的场景中洞察用户痛点，并提炼为清晰的产品需求。能独立完成高质量的PRD、交互原型设计、数据埋点方案等产品文档的撰写； 5、数据能力：具备优秀的数据分析能力和数据敏感性，能熟练运用数据指导产品决策，有A/B测试设计和分析经验者优先； 6、综合素质：具备出色的沟通协调和项目管理能力，能有效驱动跨职能团队达成目标。有强烈的自驱力、好奇心和责任心，能在快速变化和充满挑战的环境下保持学习和成长。对AI创作充满热情，乐于探索技术的边界，渴望打造出改变内容创作方式的顶尖产品； 7、加分项：有从0到1成功打造并运营AIGC产品的经验者优先。有AI Agent或多步工作流（Workflow）自动化产品设计经验者优先。具备影视行业背景（如导演、分镜师等），深刻理解叙事与镜头语言者优先。具备技术（算法/开发）或设计（UI/UX）背景者优先。有海外产品设计和运营经验者优先。
27596,大模型数据交付专家（视频/图像生成方向）-【可灵AI专项】,https://zhaopin.kuaishou.cn/#/official/social/job-info/27596,产品类,全职,北京,4,"E8,E9,E10",D13923,2026-01-14T15:11:28.000+08:00,AI + 产品类,1、统筹视频/图像生成模型不同专项的数据标注和评测项目的交付工作，包括对接需求、制定合理的交付方案。对交付中的风险及时把控，制定风险应对策略，确保项目高效交付； 2、负责数据质量把控，梳理并分析数据质量的问题，优化质控方案，能够反哺和迭代标注标准，提升标注质量，从而提高模型效果； 3、深入理解业务场景、行业动态和大模型技术趋势，推动数据团队和算法、产品团队的深度融合，共同制定并明确标注规范与交付标准； 4、能够根据业务需求合理分配工作任务，组织管理外包、众包人员，充分发挥团队成员的专业优势，提升团队整体工作效率； 5、建立和完善标注项目的质量控制体系，结合项目需求不断优化标注-审核-验收-交付流程，确保数据高质量交付。,1、本科及以上学历，专业背景不限，摄影、影视编导或美学类专业、外语（英语、日语、韩语）等专业为加分项； 2、2年及以上视频/图像大模型领域相关工作经验，熟悉数据生产全流程，能够熟练运用项目管理工具和方法，对AI有热情，熟悉市面上热门大模型工具； 3、有良好的数据分析能力，能够从数据中洞察并提取有价值的业务信息，关注数据优化的工具和方法； 4、有良好的沟通表达能力，逻辑思维清晰，学习能力强，知识面广，能适应高标准的工作要求，具备多线程工作能力； 5、结果导向，善于解决复杂问题，独立思考，能够深度剖析问题；心态开放，拥抱变化，内驱力和韧性强。
24247,快手AI战略实习生,https://zhaopin.kuaishou.cn/#/official/social/job-info/24247,产品类,实习,北京,1,,D13912,2026-01-14T15:11:28.000+08:00,AI + 产品类,1、深度研究各类模型和AI产品能力、调研用户需求和产品解决方案，持续探索AI产品价值； 2、跟进AI视觉生成领域最新进展，对产品动态、行业趋势、市场情况做出分析和报告撰写，挖掘优秀公司进行深入研究； 3、参与用户需求分析与市场研究，向模型算法/产品/运营团队输出认知，贡献决策讨论。,职位要求 1、有行业分析和案例研究基础，互联网大厂战略/技术投资/咨询等实习经验者优先； 2、每周至少4天，至少实习3个月，工作积极主动、高度的责任心、勤奋踏实； 3、对数据敏感，擅长将复杂问题结构化，独立思考能力强，有独到业务见解者加分； 4、对互联网行业有热情、对研究相关工作有充分的好奇心与钻研欲望。 你将获得 1、全球领先的AI视觉生成项目经验与knowhow，亲身推动AI视觉生成行业蓬勃发展； 2、Exposure好，可以完整参与项目研究与决策，与行业经验丰富的前辈大牛们共事，与来自各大名校的小伙伴共同成长。
26848,社区产品经理（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/26848,产品类,全职,北京,5,"E8,E9,E10",D13912,2026-01-14T15:11:28.000+08:00,AI + 产品类,1、负责可灵app/web端的内容推荐，通过内容策略和分发效率的优化，提升用户体验并带动创作者创作和活跃； 2、深入理解AIGC内容和国内外行业趋势，具备在AI内容场景下的内容选择和判断力，以及对创作者行为和动机的洞察； 3、针对国内、海外的差异化创作者和内容生态，进行策略的适配及本地化； 4、与相关技术团队、社区运营团队、创作工具团队等高效合作，共同推动社区规模和创作规模增长，并可以反向梳理创作趋势并输出。,1、本科及以上学历，3年以上社区推荐/创作者生态相关产品经验，有AI相关经历优先； 2、对AI和大模型有充分的兴趣和爱好，愿意投身其中和持续学习； 3、具备较强的逻辑思维与沟通表达能力，善于协调资源，具备良好的推动能力和总结复盘能力； 4、积极乐观，具备创业精神与探索意识，愿意与团队及业务共同成长。
25696,可灵AI B端产品经理,https://zhaopin.kuaishou.cn/#/official/social/job-info/25696,产品类,全职,北京,5,"E8,E9,E10",D13912,2026-01-14T15:11:27.000+08:00,AI + 产品类,1、市场洞察与需求分析： ● 通过调研和用户沟通，分析产品实际使用情况，洞察用户场景和需求，挖掘用户价值和痛点； ● 通过市场和竞对分析，洞察市场和技术发展趋势，分析对比行业产品能力。 2.、产品规划和设计： ● 负责API和开放平台相关的功能设计和迭代优化； ● 深入理解开发者需求，设计易用、高效、安全的API产品和平台功能，提升开发者体验； ● 关注用户使用体验，合理安排产品需求优先级，推动产品改进、新产品或功能孵化，提升产品易用性，优化产品稳定性、安全性、性能和成本。 3、跨团队协作： ● 协同研发团队完成产品的开发、测试、上线各环节，完成产品按期交付，达到预期效果； ● 配合市场和运营团队，完成产品宣发和客户运营，维护客户体验。,"1、3-5年产品经验； 2、理解平台型产品的基础技术栈和工具（API, SDK等），能与研发团队高效沟通和协作； 3、具备一定的英语阅读和写作能力； 4、有技术背景和B端产品从业经验优先； 5、有AI产品从业经验优先。"
27577,AIGC平台产品经理（可灵AI专项）,https://zhaopin.kuaishou.cn/#/official/social/job-info/27577,产品类,全职,北京,5,"E8,E9,E10",D13912,2026-01-14T15:11:27.000+08:00,AI + 产品类,1、参与公司大模型与AIGC相关的平台型和用户型项目，包括但不限于语言模型、图像生成、语音合成、视频生成等方向； 2、负责AI创作平台的需求分析、功能设计、产品规划和迭代优化工作，为用户体验与平台生态负责； 3、根据实际情况参与其他与大模型和AIGC相关的产品工作； 4、具体工作内容将根据实际情况和个人特长进行分配和调整。,1、本科及以上学历，计算机与人工智能或产品设计等相关专业优先； 2、有工具类产品经验，具备 C 端产品 sense； 3、优秀的逻辑分析和数据处理能力，善于从数据中提炼洞见； 4、良好的沟通协调能力，能够有效协调各部门资源，推动项目进展； 5、积极主动，富有创新精神，愿意在AIGC领域探索前沿的应用场景。 加分项： 1、有创作工具或创作者社区相关经验； 2、在知名AI公司或互联网公司有相关工作经历； 3、与技术有一定理解或具备一定的数据分析和建模能力。
28594,产品运营实习生（AIGC方向）-【商业化】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28594,产品类,实习,北京,1,,D13423,2025-12-31T11:06:59.000+08:00,AI + 产品类,1、对AIGC感兴趣，协助跟进AIGC数字人直播产品能力的问题，通过数据分析、问题拆解定位核心影响； 2、跟进业务重点项目需求分析，深入行业洞察，了解行业直播优质内容与玩法，可挖掘出数字人能落地的方向； 3、基于产品了解、案例产出，跟进内外部内容宣发，结合宣发渠道，有力推广数字人直播声量； 4、负责AI生成内容的评估及分析，并从Case中洞察问题。,1、本科及以上学历，有过AI、直播产品运营、商业化产品运营等相关实习经验优先； 2、对AI产品感兴趣，愿意了解行业内外前沿科技和AI在广告领域的应用范式； 3、具备一定数据分析能力，学习意愿强烈，工作踏实认真； 4、能实习6个月及以上，一周至少4天，全勤到岗优先。
28259,磁力聚星·AI产品经理实习生（达人营销方向）-【商业化】,https://zhaopin.kuaishou.cn/#/official/social/job-info/28259,产品类,实习,北京,1,,D10637,2025-12-08T12:07:53.000+08:00,AI + 产品类;AI产品经理,1、 AI 驱动产品运营：基于磁力聚星平台特性与 AI 营销行业洞察，制定并推进 AI 赋能的产品运营策略（如 AI 达人智能匹配、AI 投放效果优化、AI 内容生成工具推广），提升产品使用效率与商业化转化价值； 2、 AI 场景需求挖掘：深入调研达人、品牌客户在营销全链路中的核心痛点，聚焦 AI 工具（如智能数据分析、达人画像建模、效果预测）的共性需求，输出需求文档并推动产品迭代，沉淀 AI 赋能的运营方法论与标杆案例； 3、AI 辅助数据决策：通过 AI 数据分析工具（如智能归因系统、数据看板）跟踪投放效果、用户行为数据，独立完成数据洞察与归因分析，识别 AI 产品体验瓶颈（如工具易用性、功能适配性），推动复杂问题解决与业务链路优化； 4、 AI 产品落地支撑：参与 AI 产品解决方案设计（如 AI 达人筛选模型、智能投放工具），输出标准化落地文档（含 AI 工具使用指南、操作手册），组织内部培训，提升团队 AI 工具应用能力与业务落地效率。,1、实习周期3 个月以上，有达人营销、效果广告运营或 AI 产品相关实习经验（如 AI 工具使用、AI 营销场景落地）者优先； 2、具备清晰的逻辑思维与数据分析能力，能熟练使用基础数据分析工具（Excel/SQL），并愿意探索 AI 辅助分析工具（如 Tableau AI、数据分析类插件），独立完成投放效果复盘与策略优化； 3、 强主动驱动意识，能做到： 自我驱动：明确 AI + 业务的项目价值与优先级，主动推进 AI 功能落地、需求调研等关键任务； 横向协同：有效联动技术、运营、市场等跨部门资源，确保 AI 产品需求有序落地； 风险管理：及时同步项目进度与潜在风险（如数据依赖、功能适配问题），保持信息透明； 4、 具备全局视野与复盘能力，能从执行细节中抽象出 AI 赋能达人营销的可复用方法论（如 AI 工具优化路径、需求挖掘框架）； 5、认同长期主义，对 AI 在营销领域的应用有探索热情，专注能力提升与价值创造，能保持稳定输出； 6、 加分项：了解磁力聚星 / 同类达人营销平台，或具备 AI 工具（如 AI 内容生成、智能数据分析工具）使用经验。
27615,AI 平台高级产品经理【基础平台】,https://zhaopin.kuaishou.cn/#/official/social/job-info/27615,产品类,全职,北京,6,"E9,E10",D11261,2025-12-03T17:22:32.000+08:00,AI + 产品类,1、负责AI大模型平台产品建设与迭代，结合产品应用给出各方向产品力定义、方案规划、实施路径及推进在业务落地； 2、负责用户痛点调研、收集反馈及业务诉求与场景分析，并结合效果监测、行业同类产品最新发展动态等调整产品迭代方向，持续提升产品体验及用户满意度； 3、推进技术、运营等跨团队成员合作，有效协调资源、充分协作，推动产品高效保质交付； 4、负责产品能力在业务的落地及效果评估，能通过数据及业务反馈驱动产品决策与能力演进。,1、本科及以上学历、计算机或人工智能相关专业优先，3年以上AI、机器学习等相关领域产品经验； 2、有模型开发、模型部署、智能体应用等AI产品设计或项目实操经验者优先； 3、对AIGC、图像生成、视频生成技术有强烈兴趣，对大模型技术发展趋势有足够的洞察和认知； 4、 优秀的逻辑思维和沟通表达能力，具备ToB业务意识、能准确识别用户需求，并有效转化为产品能力。
23603,AI平台产品经理,https://zhaopin.kuaishou.cn/#/official/social/job-info/23603,产品类,全职,北京,5,E8,D11721,2025-12-01T11:16:52.000+08:00,AI + 产品类,1、负责公司级 AI平台的产品建设与迭代，通过平台能力支撑快手的推荐、广告、搜索、大模型 等核心AI算法业务的高效迭代； 2、负责特征工程、模型研发、训练部署与上线 等Data&MLOps 全生命周期管理，包括需求分析、产品设计、开发、测试和发布等；调研用户痛点，分析业务需求并跟踪行业对标产品进展； 3、与研发、算法团队紧密配合，有效协调资源，推动产品高效交付，助力业务迭代； 4、跟进用户反馈、分析用户行为，结合分析结果调整产品迭代方向，持续提升用户体验和满意度。,1、本科及以上学历，计算机、人工智能及大数据相关专业优先； 2、3年及以上AI领域产品经理岗工作经验，有数据开发、模型开发、模型部署等AI平台产品经验优先； 3、产品基本功扎实，有较强的执行力和推动力，跨团队协调能力强； 4、优秀的逻辑思维和沟通表达能力，具备ToB业务意识和服务精神，能准确识别用户需求，并有效转化为产品能力； 5、具备较强的数据分析能力，对数据指标有精准的理解和敏感度，能够依据数据驱动产品决策与优化。
26302,智能客服实习生（AI方向）-【商业化】,https://zhaopin.kuaishou.cn/#/official/social/job-info/26302,产品类,实习,北京,1,,D0372,2025-11-27T14:13:28.000+08:00,AI + 产品类,1、协助产品经理进行效果投放平台、企微端等多端智能客服产品的建设，包括但不限于面向客户的AI客服、AI优化师、SCRM等产品，完成需求沟通、需求执行落地，辅助研发模型调优，助力业务指标达成； 2、持续学习业界优秀的SCRM、AI机器人等方向产品，并且能基于有效的数据分析和业务调研，持续推动产品迭代，助力业务目标达成。,1、有商业化AI智能问答类工具、智能客服类产品经验优先，有模型评测经验优先； 2、对智能营销助手和AI大模型有较高的热情和好奇心，了解大模型能力，应用场景等，对智能解决方案有所了解，积极性和推动能力强； 3、具备一定的分析能力和数据处理能力，能够运用相关工具进行数据分析； 4、有责任心，能够承受一定的工作压力，具备较强的学习能力和自我驱动力。
27919,AI产品实习生,https://zhaopin.kuaishou.cn/#/official/social/job-info/27919,产品类,实习,北京,1,,D2837,2025-11-14T15:19:05.000+08:00,AI + 产品类,1、探索大模型与多模态模型在直播场景的应用和落地，负责参与相关的产品设计； 2、优化数据标注业务场景的测评方案、Case标注流程，与算法协同优化Prompt和模型； 3、跟进研发进度，与算法工程团队、标注团队紧密协作，确保产品按计划推进； 4、参与用户调研，深入了解用户需求和痛点，以提升产品的用户体验。,1、计算机、人工智能专业优先，加分项：互联网产品实习、直播、AI互动或内容生成、Prompt工程方向经验； 2、熟悉大模型原理，包括但不限于Prompt工程，微调技术、RAG等，对AI方向有热情和信心； 3、具备较强沟通协作能力，学习意愿强，数据分析能力强，有责任心，能按时、高质量地完成工作任务，有一定的抗压能力； 4、实习时长6个月以上，每周5天全勤。工作地点：北京元中心。
26995,AI应用产品实习生 -【综效线-企业应用部】,https://zhaopin.kuaishou.cn/#/official/social/job-info/26995,产品类,实习,北京,1,,D12188,2025-09-17T10:44:19.000+08:00,AI + 产品类,1、作为一专「多能」的超级个体，参与到 AI 产品的设计和实现，除了传统意义上的产品设计工作外，还需要设计并搭建 agent 架构完成实验验证，作为开发者参与到 AI 项目的实现； 2、行业生态研究，作为一个学习型组织中的一员，选取并深度研究相关产品、开源项目、前沿论文，提炼信息并在团队中分享信息； 3、负责AI产品数据分析工作，包括数据清洗、配置数据看板、数据分析等内容。,1、大学本科及以上学历，专业不限，但必须有效掌握两项技能，首先，有效驾驭 v0 等 AI 原型工具，极速搭建和迭代交互原型，其次，熟练的代码功底，可以承担后端开发工作，可以根据调研发现，独立编码复现外部项目，验证想法； 2、积极、乐观、开放、自信、有强烈的好奇心和求知欲； 3、思维开拓、逻辑严密、有较好的直觉，能在有限的反馈中抓住规律，举一反三； 4、每周至少4天，实习周期6个月以上。 关于为什么这个产品实习生要做开发？ 在我们看到的未来，设计者和实现者大概率会合二为一，而今天的 AI 工具带来的效率和门槛的变革，已经能支撑这件事在局部发生。你不需要在做产品还是做开发这两个选项间犹豫。当然，这意味着对能力矩阵提出了更高的要求。
26347,AI产品实习生 - 【效率工程部】,https://zhaopin.kuaishou.cn/#/official/social/job-info/26347,产品类,实习,北京,1,,D7481,2025-09-16T17:48:05.000+08:00,AI + 产品类,1、市场洞察与策略制定：深入研究海外市场趋势，洞察用户需求，制定产品市场策略，推动产品在海外市场的落地与增长； 2、产品规划与管理：负责产品的规划、设计与迭代管理，需求调研、需求文档撰写、需求宣讲，保障产品高质量交付； 3、用户研究与体验优化：持续进行用户调研与数据分析，理解用户痛点与行为，推动产品体验优化，提升用户满意度和产品价值； 4、技术协同与创新探索：与技术团队紧密协作，理解AI等前沿技术的发展趋势，探索创新应用场景，推动产品技术实现及差异化竞争力建设。,1、本科及以上学历，有海外留学经历者优先，具备美国本科背景更佳； 2、对海外市场、产品及用户有敏锐的洞察力和深刻理解； 3、拥有产品相关实习经验，具备扎实的产品经理基本功，包括需求调研、需求文档撰写等； 4、具备一定的技术素养，了解 AI 的基本原理及行业发展趋势。 加分项： 1、对产品充满热情，有自主设计或开发过小型产品的经历，或参与过黑客松等创新活动； 2、学习能力强，乐于成为多面手，能够涉猎营销、编程等多领域，致力于成长为 AI 时代的 “超级个体”。
26152,AI产品实习生（直播）-【主站】,https://zhaopin.kuaishou.cn/#/official/social/job-info/26152,产品类,实习,北京,1,,D13902,2025-07-28T18:28:06.000+08:00,AI + 产品类,1、探索大模型与多模态模型在直播场景的应用和落地，负责参与相关的产品设计； 2、优化数据标注业务场景的测评方案、case标注流程，与算法协同优化prompt和模型； 3、跟进研发进度，与算法工程团队、标注团队紧密协作，确保产品按计划推进； 4、参与用户调研，深入了解用户需求和痛点，以提升产品的用户体验。,1、计算机、人工智能专业优先，加分项：互联网产品实习、直播、AI互动或内容生成、Prompt工程方向经验； 2、熟悉大模型原理，包括但不限于Prompt工程，微调技术、RAG等，对AI方向有热情和信心； 3、具备较强沟通协作能力，学习意愿强，数据分析能力强，有责任心，能按时、高质量的完成工作任务，有一定的抗压能力。
21452,AI平台产品实习,https://zhaopin.kuaishou.cn/#/official/social/job-info/21452,产品类,实习,北京,1,,D11721,2025-07-07T12:56:57.000+08:00,AI + 产品类,1、参与AI平台的产品设计与优化，产出需求文档与原型图； 2、参与挖掘用户需求，梳理并理解复杂的业务逻辑，并制定产品解决方案； 3、追踪平台数据，分析用户行为和问题，为产品的迭代方向提供数据支持。,1、逻辑清晰，有良好的问题发现和解决能力； 2、了解产品设计与开发流程，熟练掌握Axure、Visio等产品原型设计工具； 3、强烈的数据驱动意识，具备良好的数据分析能力，熟练使用Python、SQL优先； 4、有大数据开发、机器学习平台的背景优先。
